PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
27,2025-10-24,17:26:53.65,5,7,"Moore, Malone",100000002641,Right,PUR_BOI_SB,"Rainey, Kendyl",1000000001382,Left,PUR_BOI_SB,Undefined,1,Top,2,2,2,Fastball,,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,63.57411,6.285801,-0.426448,1424.077633,20.587695,6:45,1.8525,0.44858,4.62446,-32.85939,0.16512,-0.2411,3.18536,0.1534,58.8203,-2.38321,-0.488528,0.413609,,,,,,,,,,,,0.11862,-1.11847,-0.53385,50,0.34828,0.67861,-94.48747,14.19851,0.10636,15.52049,-33.17675,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,29b54220-b120-11f0-baed-39b30ccfe148,91.13069,4.75381,,,,,,,,,2025-10-24,21:26:53.65,2025-10-24T17:26:53.6500000-04:00,2025-10-24T21:26:53.6500000Z,,V3 - Softball,,,,"Reefe, Delaney",100000001223,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,38.37133,-92.55763,7.76025,1.85727,10.07328,-16.58837,-0.44865,0.69183,0.05318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,fa4d8d91-35b0-4d27-a937-981767992091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2025-10-24,17:29:11.35,1,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,0,Other,,BallCalled,Undefined,Undefined,Undefined,0,0,,65.48713,2.43093,1.421737,1480.901881,155.630371,11:15,1.7251,0.16218,5.85494,-20.51304,8.55697,-3.51713,1.53293,0.75584,60.41439,-3.255253,0.482966,0.388056,,,,,,,,,,,,4.34079,9.15516,0.18148,50,0.98292,-2.87917,-98.25699,7.15715,4.1436,18.98804,-23.43476,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,7bdf0a90-b120-11f0-baed-39b30ccfe148,97.13149,5.07274,,,,,,,,,2025-10-24,21:29:11.35,2025-10-24T17:29:11.3580000-04:00,2025-10-24T21:29:11.3580000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.13879,-95.73932,9.49402,1.72591,4.04988,-11.71738,-0.16385,-2.32976,2.0718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,438e8a05-a6c7-4e8e-bec2-67afa8afc9dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2025-10-24,17:29:28.17,1,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,1,0,Other,,BallCalled,Undefined,Undefined,Undefined,0,0,,64.71784,5.21493,-0.21898,1289.242633,114.450498,9:45,1.80096,0.11016,6.37097,-26.32143,2.69335,-4.24335,2.82136,-0.37803,59.60321,-2.116174,-1.366755,0.387687,,,,,,,,,,,,4.6863,1.8765,-0.12799,50,0.31497,-0.1908,-96.92726,12.77817,4.35824,18.31707,-30.42889,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,85d209d0-b120-11f0-baed-39b30ccfe148,97.22396,5.11463,,,,,,,,,2025-10-24,21:29:28.17,2025-10-24T17:29:28.1790000-04:00,2025-10-24T21:29:28.1790000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,36.62377,-94.3656,9.15854,1.80444,8.52266,-15.21445,-0.11205,0.4187,2.17912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,6d992158-231d-42d1-b7b4-112a68656f7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2025-10-24,17:29:48.59,1,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,0,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,66.9801,6.754393,1.312147,1438.380525,46.705628,7:30,1.70403,0.15281,5.57366,-30.04289,-1.7691,-2.6076,3.4664,0.76032,61.92802,-1.355321,0.623563,0.382704,,,,,,,,,,,,3.21772,-3.43894,0.15265,50,-0.03694,-2.60678,-99.64822,15.94916,3.20447,17.44217,-35.59882,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,91f27060-b120-11f0-baed-39b30ccfe148,98.48975,5.05208,,,,,,,,,2025-10-24,21:29:48.59,2025-10-24T17:29:48.5930000-04:00,2025-10-24T21:29:48.5930000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.42289,-97.42188,8.72109,1.70884,11.40529,-17.79941,-0.15398,-2.19776,1.60223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3cb708ca-86fa-4efe-b926-151b93b3b4bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2025-10-24,17:30:07.17,1,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Banks, Khloe",100000001231,Right,PUR_BOI_SB,Undefined,1,Bottom,0,3,0,Fastball,,BallCalled,Walk,Undefined,Undefined,0,0,,66.1172,6.18728,0.214135,1490.626323,44.216899,7:30,1.78046,0.17767,6.1249,-29.71777,-1.67705,-2.28725,3.14806,0.11959,61.26715,-1.967933,-0.39976,0.381124,,,,,,,,,,,,2.61323,-3.22351,-0.11096,50,0.07628,-0.67382,-98.61513,15.06433,2.54714,17.17551,-35.31602,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,9d020330-b120-11f0-baed-39b30ccfe148,98.89818,4.85005,,,,,,,,,2025-10-24,21:30:07.17,2025-10-24T17:30:07.1720000-04:00,2025-10-24T21:30:07.1720000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,36.87175,-96.30148,8.58775,1.78512,10.30704,-17.65801,-0.17862,-0.3307,1.27357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,316df84b-5b3f-4962-95be-082eca4afb64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2025-10-24,17:30:32.75,2,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Franks, Kylie",100000001232,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,0,Curveball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,66.1895,3.266833,-0.786188,1430.221074,134.60611,10:30,1.76825,0.21312,5.91755,-24.33698,3.81481,-3.16855,1.77613,-0.54035,61.54665,-3.424158,-1.633302,0.381878,,,,,,,,,,,,3.2498,3.73992,-0.36684,50,0.80257,0.94557,-99.10228,9.21759,3.19105,17.70823,-28.50174,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,ac558140-b120-11f0-baed-39b30ccfe148,98.70286,4.64285,,,,,,,,,2025-10-24,21:30:32.75,2025-10-24T17:30:32.7500000-04:00,2025-10-24T21:30:32.7500000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.07779,-96.76571,8.85412,1.7707,5.45683,-14.25087,-0.2143,1.36662,1.59552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,83448dec-78c0-48e7-8f9d-4bd7fe037cb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2025-10-24,17:30:48.61,2,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Franks, Kylie",100000001232,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,1,Riseball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,63.99522,3.436411,0.526447,1519.688142,164.681397,11:30,1.70204,0.10436,6.23818,-22.63777,7.02276,-1.71843,1.93808,0.28593,59.30871,-2.875134,0.062848,0.391977,,,,,,,,,,,,2.10118,7.35831,0.03098,50,0.67425,-1.10769,-95.92254,9.13928,1.92473,17.16696,-25.43362,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,b5b87580-b120-11f0-baed-39b30ccfe148,96.15978,4.68651,,,,,,,,,2025-10-24,21:30:48.61,2025-10-24T17:30:48.6150000-04:00,2025-10-24T21:30:48.6150000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,36.75647,-93.52235,8.58348,1.70346,5.5833,-12.71681,-0.10508,-0.83859,0.96237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5c2ed8b6-f1e5-4359-8782-abbe5e021675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2025-10-24,17:31:07.52,2,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Franks, Kylie",100000001232,Right,PUR_BOI_SB,Undefined,1,Bottom,0,0,2,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,65.74003,4.628103,-2.484985,1612.860812,109.598564,9:45,1.76726,0.02641,6.28335,-25.60934,2.69516,-5.46445,2.49344,-1.96093,60.59104,-2.486135,-3.956439,0.382912,,,,,,,,,,,,5.25374,1.99315,-0.56011,50,0.43683,3.54366,-98.48964,11.82114,5.03315,19.23974,-30.26461,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,c1162850-b120-11f0-baed-39b30ccfe148,98.43624,5.14899,,,,,,,,,2025-10-24,21:31:07.52,2025-10-24T17:31:07.5280000-04:00,2025-10-24T21:31:07.5280000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,36.71174,-95.85866,9.61987,1.77037,7.68254,-15.1323,-0.02847,4.23193,2.51657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,4862cea9-6685-43bc-818c-385f3caec375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2025-10-24,17:31:26.95,2,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Franks, Kylie",100000001232,Right,PUR_BOI_SB,Undefined,1,Bottom,0,1,2,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,63.15876,2.207894,0.932922,1809.066326,158.917163,11:15,1.72744,0.07656,5.79681,-19.6167,11.91642,-4.23906,1.47262,0.30605,57.93222,-3.265215,-0.197011,0.404162,,,,,,,,,,,,4.95819,12.85831,0.16037,50,1.04327,-2.04639,-94.91433,6.42455,4.37844,18.85089,-20.81926,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,cc8d2f80-b120-11f0-baed-39b30ccfe148,93.26083,5.22654,,,,,,,,,2025-10-24,21:31:26.95,2025-10-24T17:31:26.9550000-04:00,2025-10-24T21:31:26.9550000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.19598,-92.33632,9.42545,1.72719,3.57735,-10.40963,-0.07855,-1.44761,2.18922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,70bee7ea-8507-4039-a8ed-f3953603a2d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2025-10-24,17:31:49.23,2,5,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Franks, Kylie",100000001232,Right,PUR_BOI_SB,Undefined,1,Bottom,0,2,2,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,63.98332,3.934083,-1.633895,1408.421965,123.005344,10:00,1.79456,0.14997,6.6269,-24.71604,4.45811,-5.69237,2.13985,-1.32151,59.12724,-3.014571,-3.184317,0.38875,,,,,,,,,,,,5.94004,4.35981,-0.49006,50,0.58939,1.95804,-96.03063,10.42079,5.41761,18.10127,-28.19769,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,d9de4de0-b120-11f0-baed-39b30ccfe148,96.95803,4.85608,,,,,,,,,2025-10-24,21:31:49.23,2025-10-24T17:31:49.2310000-04:00,2025-10-24T21:31:49.2310000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,36.36802,-93.42574,9.05064,1.79703,6.36297,-14.09885,-0.15218,2.73767,2.70881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.07878,2.233689,1.055027,1.178662,-2.3008,1.91735,1.53367,-3.55915,4.83442,2.51802,84.8555,1.67932,2.80114,-3.459,84.38477,-8.11464,4.86818,12.49193,-12.92928,2.46747,-3.16137,2.96758,High,High,High,,,High,High,High,a035d1f0-57df-4eab-994e-4ea6e43916b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2025-10-24,17:32:16.93,2,6,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Franks, Kylie",100000001232,Right,PUR_BOI_SB,Undefined,1,Bottom,1,0,0,Other,,InPlay,Undefined,FlyBall,Error,0,1,,66.85921,4.351902,0.956349,1611.731269,101.872074,9:30,1.74517,0.26869,5.79368,-25.88903,2.19697,-6.80744,2.31177,0.29885,61.51246,-2.749014,-0.85639,0.381431,65.738,30.11461,19.443987,2853.029579,98.02113,41.35226,49.91846,183.96255,179.3734,32.34176,3.470032,7.87996,1.32457,-0.00413,50,0.53775,-2.56692,-100.23864,11.34909,7.8112,20.08594,-30.86105,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,ea689e40-b120-11f0-baed-39b30ccfe148,98.81842,5.34676,,,,41.46561,,0.87905,2.65653,-0.13628,2025-10-24,21:32:16.93,2025-10-24T17:32:16.9330000-04:00,2025-10-24T21:32:16.9330000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.20289,-97.64068,10.04297,1.74752,7.35744,-15.43053,-0.2708,-1.5566,3.9056,214.586654,0.87872,78.65636,-19.17571,4.94963,-1.25027,0.34871,-0.09039,0.01526,-0.0011,2.65703,48.35815,-15.59115,-0.0321,0.48218,-0.26692,0.08487,-0.01374,0.00086,-0.13633,27.76487,1.62042,-0.98686,0.31444,-0.07098,0.01184,-0.00137,8E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,33a28d1d-eab2-4dcf-b962-8f8277e39910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2025-10-24,17:32:58.72,3,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Fontenot, Bri",1000000001385,Right,PUR_BOI_SB,Undefined,1,Bottom,1,0,0,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,64.77254,3.586295,-1.883108,1578.825224,115.837009,9:45,1.70184,0.08627,5.86659,-26.14434,3.4215,-5.56036,1.76288,-1.5514,60.18747,-3.584291,-3.365456,0.391351,,,,,,,,,,,,5.53252,3.1724,-0.46794,50,0.65315,2.47796,-96.94931,9.78574,5.1874,17.25844,-29.19954,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,0341b3c0-b121-11f0-baed-39b30ccfe148,96.31361,4.58507,,,,,,,,,2025-10-24,21:32:58.72,2025-10-24T17:32:58.7200000-04:00,2025-10-24T21:32:58.7200000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.1292,-94.63038,8.62922,1.70443,5.86234,-14.59977,-0.08817,3.17496,2.5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,9a6261fb-d6e2-47c6-86be-ac5073e47565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2025-10-24,17:33:15.81,3,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Fontenot, Bri",1000000001385,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,0,Curveball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,66.03047,4.970562,-1.74627,1512.242363,100.475268,9:15,1.74459,0.15767,5.96828,-26.8295,1.83508,-5.61965,2.60771,-1.39645,60.58462,-2.421116,-3.247491,0.38534,58.83898,7.945201,172.8949,1418.082859,,,,57.9679,27.43168,166.260891,0.707191,5.65894,0.63346,-0.50883,50,0.3655,2.27091,-99.00901,12.49702,5.44585,20.30043,-31.56445,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,0d70f8b0-b121-11f0-baed-39b30ccfe148,97.81604,5.44584,,,,4.1884,,1.83364,2.589,1.43333,2025-10-24,21:33:15.81,2025-10-24T17:33:15.8180000-04:00,2025-10-24T21:33:15.8180000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.02837,-96.31264,10.15022,1.74697,8.30453,-15.78222,-0.15916,2.99425,2.72292,61.039625,1.85939,-85.29314,4.24778,,,,,,,2.59594,11.79778,-21.8866,,,,,,,1.4181,10.85852,9.36781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,62835a5d-5dd0-4fc0-965d-0ea6fd500c1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2025-10-24,17:33:36.30,3,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Fontenot, Bri",1000000001385,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,1,Changeup,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,55.10777,3.315465,-1.145653,1663.361077,158.617697,11:15,1.88355,0.16293,5.62018,-26.37895,15.80505,-5.68284,1.76908,-1.02984,50.30118,-4.019953,-2.650869,0.467461,,,,,,,,,,,,5.64343,16.64682,-0.38005,50,0.90613,1.09569,-82.76538,7.94485,3.76147,15.06456,-21.0786,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,19beb0d0-b121-11f0-baed-39b30ccfe148,80.63231,4.80658,,,,,,,,,2025-10-24,21:33:36.30,2025-10-24T17:33:36.3080000-04:00,2025-10-24T21:33:36.3080000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.37058,-80.43379,7.53228,1.88331,4.68245,-10.5393,-0.16541,1.67786,1.88073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,266ef317-17d3-40f0-9189-e34abd11f90e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2025-10-24,17:33:53.68,3,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Fontenot, Bri",1000000001385,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,2,Other,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,65.52532,3.835565,0.14103,1514.6989,127.471685,10:15,1.69799,0.00292,5.78934,-24.24816,4.72866,-5.23898,2.07707,-0.34556,60.82421,-2.815672,-1.25447,0.387433,,,,,,,,,,,,5.90189,4.4113,0.07016,50,0.61417,-0.93748,-98.1088,10.06696,5.66857,17.63178,-27.93713,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,23ff81f0-b121-11f0-baed-39b30ccfe148,97.28761,4.70111,,,,,,,,,2025-10-24,21:33:53.68,2025-10-24T17:33:53.6860000-04:00,2025-10-24T21:33:53.6860000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.20777,-95.78223,8.81589,1.69932,6.38058,-13.96857,-0.0042,-0.1895,2.83428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,05fcc688-963a-47ae-9c95-727e6c85d216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2025-10-24,17:34:14.99,3,5,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Fontenot, Bri",1000000001385,Right,PUR_BOI_SB,Undefined,1,Bottom,1,1,2,Curveball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,64.84105,3.90838,-1.693065,1600.384547,124.463603,10:15,1.7506,-0.11208,5.50596,-25.59722,5.0937,-6.05823,2.08338,-1.68331,59.10006,-3.104955,-3.291832,0.398728,51.78921,20.638098,156.509787,1108.562659,,,,79.99061,27.62935,155.053961,1.165564,5.77406,4.61866,-0.22171,50,0.68285,2.19205,-97.33759,10.03272,5.32266,20.84526,-27.91643,PUR_BOI_SB,PUR_BOI_SB,BittingerStadium,TeamExclusive,,20251024-BittingerStadium-Private-1,30ba2cb0-b121-11f0-baed-39b30ccfe148,94.53176,5.74099,,,,9.11469,,3.07264,1.86925,1.58241,2025-10-24,21:34:14.99,2025-10-24T17:34:14.9960000-04:00,2025-10-24T21:34:14.9960000Z,,V3 - Softball,,,,"Waggoner, Haley",1000000001387,Right,PUR_BOI_SB,72f7c468-4e1b-4fcd-92b7-7ec13d4b5e9c,37.48677,-94.61988,10.42263,1.75361,6.39311,-13.95822,0.10932,2.88599,2.66133,356.510364,3.1915,-66.5475,1.2723,,,,,,,1.908,26.31329,-24.00521,,,,,,,1.53494,28.87328,-1.03361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,513995dc-ded4-4f06-836c-3336c261dc66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
