PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
131,2025-10-26,15:35:19.45,2,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Rogers, Morgan",100000004071,Right,DEP_BLU_SB,Undefined,5,Top,0,1,0,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.46269,3.026388,2.143037,1581.259117,156.698811,11:15,1.70138,0.18005,6.02143,-23.02501,8.73969,-3.38496,1.66409,1.22871,57.50399,-3.381318,1.236158,0.405643,,,,,,,,,,,,4.60571,9.19142,0.33496,50,0.78467,-3.94698,-93.81822,8.22243,3.98708,17.99064,-24.21717,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,e8586a80-b2a2-11f0-8ec5-a97c37129981,92.9203,4.95871,,,,,,,,,2025-10-26,19:35:19.45,2025-10-26T15:35:19.4543616-04:00,2025-10-26T19:35:19.4543616Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.97486,-91.28635,8.99532,1.70202,4.81428,-12.10859,-0.18103,-3.38587,1.99354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,6c9fea44-2661-4e4b-be44-59ea2e088716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2025-10-26,15:35:38.04,2,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Rogers, Morgan",100000004071,Right,DEP_BLU_SB,Undefined,5,Top,0,2,0,Other,,InPlay,Undefined,GroundBall,Single,0,0,,62.75014,4.899589,0.387606,1614.950551,109.947111,9:45,1.75463,0.06411,5.90442,-28.72336,2.63122,-5.22929,2.41959,-0.13029,58.39647,-2.969011,-1.008678,0.403016,66.49621,-4.861535,-26.00069,,,,,21.19802,20.39879,-24.276757,0.212088,5.96634,1.8998,0.06498,50,0.37673,-1.30404,-93.72956,12.03289,5.26228,15.29766,-30.49844,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,f37061c0-b2a2-11f0-8ec5-a97c37129981,93.526,4.35367,,,,2.44613,,1.31001,2.44613,0.18809,2025-10-26,19:35:38.04,2025-10-26T15:35:38.0411392-04:00,2025-10-26T19:35:38.0411392Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.09267,-91.59873,7.64883,1.75695,7.78472,-15.24922,-0.06561,-0.57105,2.63114,75.514116,1.31071,87.29798,-11.17738,,,,,,,2.44665,-8.29771,-15.28004,,,,,,,0.18799,-42.59426,2.89895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,1ab24c06-5d35-47ef-a1df-b15ddc758668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2025-10-26,15:36:12.72,3,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Rodriguez, Bibianna",100000004087,Right,DEP_BLU_SB,Undefined,5,Top,0,0,0,Curveball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,64.99568,3.747761,-0.135296,1348.539084,111.09934,9:45,1.71784,0.11606,6.05996,-27.55982,1.76197,-2.4198,1.74813,-0.16948,59.73192,-3.871813,-0.78486,0.389732,60.40598,13.775907,39.49706,2680.62687,,,,115.25136,113.28499,46.884938,1.621816,2.66669,1.06441,-0.12779,50,0.60151,-0.08822,-97.67822,10.3657,2.49654,19.82527,-31.17756,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,081a4c80-b2a3-11f0-8ec5-a97c37129981,96.71364,5.26376,,,,9.72735,,0.7316,1.8329,0.20206,2025-10-26,19:36:12.72,2025-10-26T15:36:12.7240704-04:00,2025-10-26T19:36:12.7240704Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.93625,-94.98974,9.91263,1.72052,6.13774,-15.58878,-0.11679,0.25033,1.24827,236.370353,0.73159,66.3991,-14.96632,2.97274,-0.49875,0.01127,0.04146,-0.01771,0.00268,1.83291,21.09565,-14.4458,0.57902,-0.2251,0.2232,-0.14176,0.04908,-0.007,0.20205,54.72985,-2.74246,0.74539,-0.07036,-0.10788,0.08954,-0.03234,0.00467,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,9ce7d7ea-36e5-4288-93c1-fd7abf8a573c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2025-10-26,15:36:45.95,3,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Rodriguez, Bibianna",100000004087,Right,DEP_BLU_SB,Undefined,5,Top,0,0,1,Riseball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,62.90941,3.615136,1.473393,1454.375836,148.657091,11:00,1.69453,0.11122,5.68576,-26.31777,4.95024,-2.61217,1.77013,0.81687,59.08883,-3.547716,0.779847,0.402459,,,,,,,,,,,,3.27043,4.98114,0.2348,50,0.65071,-2.73927,-93.81353,9.5476,2.92545,13.69683,-27.71835,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,1bf2dd80-b2a3-11f0-8ec5-a97c37129981,93.65537,3.82058,,,,,,,,,2025-10-26,19:36:45.95,2025-10-26T15:36:45.9541504-04:00,2025-10-26T19:36:45.9541504Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.31058,-91.9422,6.84842,1.69645,5.76058,-13.85918,-0.11215,-2.33958,1.46273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,55873225-12f8-4578-b99c-82789da4ecc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2025-10-26,15:37:04.27,3,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Rodriguez, Bibianna",100000004087,Right,DEP_BLU_SB,Undefined,5,Top,0,0,2,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,63.31179,6.039445,-3.112173,1531.984033,73.478635,8:30,1.75795,0.01892,6.08632,-30.61714,-0.07236,-2.49205,2.96767,-2.11876,59.08141,-2.33822,-3.778189,0.397777,,,,,,,,,,,,1.90591,-1.24953,-0.71063,50,0.07616,4.79601,-94.1489,14.33341,1.70821,14.48761,-33.29397,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,26de1f70-b2a3-11f0-8ec5-a97c37129981,94.75766,4.23038,,,,,,,,,2025-10-26,19:37:04.27,2025-10-26T15:37:04.2750976-04:00,2025-10-26T19:37:04.2750976Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.91059,-92.11268,7.2438,1.76186,9.65398,-16.64698,-0.01968,5.0361,0.85411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,a3738aec-8cb2-4db0-932e-e9ed0161f2fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2025-10-26,15:37:34.11,3,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Rodriguez, Bibianna",100000004087,Right,DEP_BLU_SB,Undefined,5,Top,0,1,2,Changeup,,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,54.49151,5.682827,-1.531925,1890.319528,146.401727,11:00,1.92669,0.0559,5.47835,-31.33112,12.31516,-7.34142,2.90988,-1.52146,49.69266,-2.928876,-3.464748,0.475494,,,,,,,,,,,,7.40666,11.82638,-0.3394,50,0.40911,1.44143,-81.58504,11.68815,4.80528,14.47099,-24.50136,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,38ab01f0-b2a3-11f0-8ec5-a97c37129981,79.27006,4.79885,,,,,,,,,2025-10-26,19:37:34.11,2025-10-26T15:37:34.1167616-04:00,2025-10-26T19:37:34.1167616Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.51633,-79.33988,7.2355,1.92762,7.88679,-12.25068,-0.05793,2.18697,2.40264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,7e4263de-519b-480f-9f74-4c1992c7c73c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2025-10-26,15:38:02.86,4,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Parker, Chelsea",100000004083,Right,DEP_BLU_SB,Undefined,5,Top,2,0,0,Riseball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,61.22629,5.027892,0.400718,1737.722309,155.092732,11:15,1.73706,0.29879,5.62889,-24.50143,9.29193,-3.90721,2.8586,0.22465,56.38839,-1.706187,-0.634614,0.418396,54.96499,15.973344,-172.772603,1695.997567,,,,,22.76479,,,4.47114,8.96402,-0.18085,50,0.40082,-1.1108,-91.60796,11.30043,3.71464,16.34978,-24.7267,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,49c906d0-b2a3-11f0-8ec5-a97c37129981,90.08805,4.8379,,,,8.1698,,2.55924,2.80197,-0.26753,2025-10-26,19:38:02.86,2025-10-26T15:38:02.8672000-04:00,2025-10-26T19:38:02.8672000Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.36751,-89.32492,8.17489,1.73771,7.84766,-12.36335,-0.29974,-0.5921,1.85732,45.506406,2.55815,-76.84349,5.71208,,,,,,,2.80398,22.10455,-18.15535,,,,,,,-0.26802,-9.73127,1.59083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,27f104e6-b740-479f-bfe8-e799cd196bb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2025-10-26,15:38:26.80,4,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Parker, Chelsea",100000004083,Right,DEP_BLU_SB,Undefined,5,Top,2,0,1,Changeup,,BallCalled,Undefined,Undefined,Undefined,0,0,,53.89103,4.68723,-0.565113,1658.300306,145.342799,10:45,1.82401,0.20838,4.98581,-33.9838,11.56524,-7.0926,1.99283,-0.74365,49.41406,-4.503967,-2.410335,0.485748,,,,,,,,,,,,7.16941,11.2956,-0.28849,50,0.57689,0.16587,-80.58014,10.16994,4.57472,13.34996,-24.96646,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,58204a90-b2a3-11f0-8ec5-a97c37129981,77.59673,4.47696,,,,,,,,,2025-10-26,19:38:26.80,2025-10-26T15:38:26.8089344-04:00,2025-10-26T19:38:26.8089344Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,38.00601,-78.56794,6.67498,1.82617,6.40681,-12.48323,-0.21152,0.8554,2.28736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,dbd98dae-b0a0-4f12-8ccc-53ac92368a3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2025-10-26,15:38:48.84,4,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Parker, Chelsea",100000004083,Right,DEP_BLU_SB,Undefined,5,Top,2,1,1,Riseball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,62.25422,5.329188,0.182454,1544.838996,146.729184,11:00,1.70249,0.23325,6.06565,-26.34954,5.18977,-2.94177,2.81984,0.1012,57.99362,-1.931214,-0.606477,0.404201,,,,,,,,,,,,3.33366,4.81788,-0.16854,50,0.22299,-0.66874,-92.8331,12.40003,2.89713,14.43367,-27.98707,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,65383080-b2a3-11f0-8ec5-a97c37129981,93.25168,4.26059,,,,,,,,,2025-10-26,19:38:48.84,2025-10-26T15:38:48.8488448-04:00,2025-10-26T19:38:48.8488448Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.92983,-90.77821,7.21684,1.70473,8.41557,-13.99353,-0.23438,-0.25628,1.44857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,40cad44a-92c0-457d-a42c-8b9d787be3a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2025-10-26,15:39:06.34,4,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Parker, Chelsea",100000004083,Right,DEP_BLU_SB,Undefined,5,Top,2,1,2,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,62.91509,4.610561,2.008458,1808.455773,170.259987,11:45,1.6974,0.35609,6.15449,-20.86233,10.53981,-1.6511,2.81775,1.46094,57.35581,-1.254969,1.564801,0.403321,,,,,,,,,,,,2.58732,10.61127,0.11679,50,0.42087,-3.50943,-94.38601,10.64916,2.25105,19.11941,-22.94196,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,6fa038b0-b2a3-11f0-8ec5-a97c37129981,93.45514,5.55928,,,,,,,,,2025-10-26,19:39:06.34,2025-10-26T15:39:06.3421440-04:00,2025-10-26T19:39:06.3421440Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.8373,-91.68093,9.55971,1.69793,7.40325,-11.47098,-0.35721,-3.19094,1.12553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,c810883c-8cc0-403d-853b-3fe28e18dcc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2025-10-26,15:39:25.60,4,5,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Parker, Chelsea",100000004083,Right,DEP_BLU_SB,Undefined,5,Top,2,2,2,Riseball,,StrikeSwinging,Strikeout,Undefined,Undefined,1,0,,62.88086,5.738496,-0.583914,1518.823814,141.005368,10:45,1.72852,0.10562,6.14711,-25.85293,5.20233,-3.59008,3.13535,-0.55471,58.09372,-1.419829,-1.548348,0.401087,,,,,,,,,,,,3.81051,4.56126,-0.21203,50,0.15043,0.50282,-93.91123,13.14336,3.35019,16.27951,-28.16378,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,7b1e44c0-b2a3-11f0-8ec5-a97c37129981,93.97565,4.78714,,,,,,,,,2025-10-26,19:39:25.60,2025-10-26T15:39:25.6018432-04:00,2025-10-26T19:39:25.6018432Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.84768,-91.6029,8.13976,1.73095,9.14992,-14.08189,-0.10705,0.97785,1.6751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,e135fd3e-1b7e-4b00-951a-74ccd0727505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2025-10-26,15:39:52.32,5,1,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Ettema, Lydia",100000004084,Right,DEP_BLU_SB,Undefined,5,Top,2,0,0,Curveball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,63.24814,6.115529,-1.125085,1402.892673,88.130147,9:00,1.68448,0.0009,5.53644,-31.06762,0.57736,-4.96453,2.95844,-1.12074,58.72641,-2.283597,-2.435183,0.404878,,,,,,,,,,,,5.05063,-0.66721,-0.21273,50,0.07599,1.25753,-94.174,14.18138,4.50237,15.28406,-32.76882,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,8b0c0700-b2a3-11f0-8ec5-a97c37129981,93.09586,4.52173,,,,,,,,,2025-10-26,19:39:52.32,2025-10-26T15:39:52.3227648-04:00,2025-10-26T19:39:52.3227648Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.46022,-92.11637,7.64203,1.68822,9.76984,-16.38441,-0.00263,1.86367,2.25118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,005557ee-b57c-492a-9cd5-bfb965bfc14a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2025-10-26,15:40:08.89,5,2,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Ettema, Lydia",100000004084,Right,DEP_BLU_SB,Undefined,5,Top,2,0,1,Riseball,,BallCalled,Undefined,Undefined,Undefined,0,0,,63.48239,3.229946,2.477297,1640.514935,159.769321,11:15,1.69589,0.11338,5.8476,-23.37068,7.78622,-2.54236,1.7669,1.44759,58.27978,-3.239724,1.79991,0.401743,,,,,,,,,,,,3.79382,7.88823,0.46289,50,0.7488,-4.45357,-95.35821,8.65481,3.37982,19.09694,-25.14659,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,94e0f6f0-b2a3-11f0-8ec5-a97c37129981,93.82219,5.2026,,,,,,,,,2025-10-26,19:40:08.89,2025-10-26T15:40:08.8975872-04:00,2025-10-26T19:40:08.8975872Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.1492,-92.74894,9.54847,1.6966,5.21896,-12.5733,-0.11406,-3.99178,1.68991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,d3229491-172c-4e55-8d93-d60be9ba8545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2025-10-26,15:40:26.85,5,3,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Ettema, Lydia",100000004084,Right,DEP_BLU_SB,Undefined,5,Top,2,1,1,Curveball,,BallCalled,Undefined,Undefined,Undefined,0,0,,63.17718,3.385354,-1.02809,1584.151157,154.061255,11:15,1.72548,0.11756,5.9289,-25.76797,5.49721,-2.24453,1.68761,-0.70932,58.07342,-3.741664,-1.628217,0.402441,,,,,,,,,,,,2.09516,5.46229,-0.33345,50,0.72014,1.42822,-94.8667,9.18033,1.85265,18.52636,-27.34402,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,9f9ec040-b2a3-11f0-8ec5-a97c37129981,93.65962,5.10376,,,,,,,,,2025-10-26,19:40:26.85,2025-10-26T15:40:26.8519936-04:00,2025-10-26T19:40:26.8519936Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.06538,-92.30616,9.26318,1.7278,5.4011,-13.67201,-0.11836,1.68427,0.92633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,9c2bc098-b701-409a-9207-f4fce7d37852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2025-10-26,15:40:47.45,5,4,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Ettema, Lydia",100000004084,Right,DEP_BLU_SB,Undefined,5,Top,2,2,1,Riseball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,62.93276,3.161428,2.031996,1722.795702,155.122292,11:15,1.70504,0.02914,5.66116,-23.32218,8.63831,-3.59118,1.74688,1.00439,57.87299,-3.265426,1.079462,0.406891,,,,,,,,,,,,4.74922,8.81434,0.44778,50,0.79154,-3.8002,-94.47212,8.38907,4.1655,18.3453,-24.44302,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,abdd0f10-b2a3-11f0-8ec5-a97c37129981,92.63522,5.05977,,,,,,,,,2025-10-26,19:40:47.45,2025-10-26T15:40:47.4586112-04:00,2025-10-26T19:40:47.4586112Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,37.3356,-91.97998,9.17265,1.70563,5.06858,-12.22151,-0.03003,-3.23433,2.08275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,57fd81ef-10d9-4f87-9456-11b153dffcff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2025-10-26,15:41:05.08,5,5,"Gossett, Julia",100000001228,Right,PUR_BOI_SB,"Ettema, Lydia",100000004084,Right,DEP_BLU_SB,Undefined,5,Top,2,2,2,Riseball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,62.40033,5.500416,0.303138,1652.664408,143.276121,10:45,1.79295,-0.02104,6.00529,-25.61411,6.44079,-4.14406,3.08452,-0.17814,57.14635,-1.600797,-0.806127,0.407492,55.48242,44.812134,168.08068,1666.772524,,,,,26.7046,,,4.77351,5.66189,0.1229,50,0.2922,-1.0195,-93.50796,12.57624,4.09907,18.05759,-27.31211,PUR_BOI_SB,DEP_BLU_SB,BittingerStadium,TeamExclusive,,20251026-BittingerStadium-Private-5,b66178e0-b2a3-11f0-8ec5-a97c37129981,92.4987,5.25398,,,,26.67611,,3.3514,3.07071,0.14289,2025-10-26,19:41:05.08,2025-10-26T15:41:05.0885120-04:00,2025-10-26T19:41:05.0885120Z,,V3 - Softball,,,,,,Undefined,PUR_BOI_SB,e49679fd-0f47-4494-8595-e3e69cac5d47,36.99082,-90.96104,9.02879,1.79435,8.72402,-13.65605,0.01988,-0.44135,2.04953,338.066587,3.3514,-56.48387,1.97279,0.22584,-0.09886,0.03409,-0.00817,0.00357,-0.00107,3.07071,57.35119,-25.7371,2.81218,-0.5986,0.11056,-0.02152,0.00396,-0.00031,0.14289,11.92291,-3.49492,0.77006,-0.15934,0.03075,-0.00709,0.00182,-0.00042,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,6947ad1b-6e7e-4ca7-bcab-e8d7d8d4af60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
